鄉鎮市區,交易標的,土地區段位置/建物區段門牌,土地移轉總面積(平方公尺),都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積(平方公尺),建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價(元),單價(元/平方公尺),車位類別,車位移轉總面積(平方公尺),車位總價(元),備註,編號,
The villages and towns urban district,transaction sign,land sector position/building sector house number plate,land shifting total area (square meter),the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year,month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price (Yuan),the unit price (a Yuan/square meter),the berth category,berth shifting total area (square meter),the berth total price (Yuan),the note,serial number
后里區,房地(土地+建物),臺中市后里區內東路廣成巷61~90號,89,住,,,1070301,土地2建物1車位0,全,一層,透天厝,住家用,加強磚造,661014,48.82,3,2,1,有,無,4000000,81934,,0,0,,RPUOMLOLMHNFFDB48CA,
豐原區,房地(土地+建物),臺中市豐原區向陽路31~60號,6.88,商,,,1070301,土地1建物2車位0,十一層,十三層,套房(1房1廳1衛),住家用,鋼筋混凝土造,860602,72.2,2,2,2,有,有,3650000,50554,,0,0,,RPVOMLOLMHNFFDB58CA,
豐原區,房地(土地+建物),臺中市豐原區成功路421~450號,67.87,住,,,1050201,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1070115,238.99,7,1,8,有,無,17580000,73560,,0,0,,RPVOMLKLMHNFFDB18CA,
西屯區,房地(土地+建物)+車位,臺中市西屯區西屯路二段249之9巷1弄1~30號,12.3,商,,,1070301,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,840215,105.74,4,4,4,有,有,6660000,62985,坡道平面,0,0,,RPVUMLPKNHNFFCB56CA,
西屯區,房地(土地+建物)+車位,臺中市西屯區市政北六路151~180號,38.03,其他,,,1070201,土地1建物1車位3,十三層,四十一層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1040723,653.79,0,0,0,無,有,103880000,175235,坡道平面,89.52,5000000,,RPUOMLLKNHNFFCB08CA,
南屯區,房地(土地+建物)+車位,臺中市南屯區新富路301~330號,50.41,住,,,1050301,土地2建物1車位2,八層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070112,190.96,3,2,2,有,有,16800000,112963,坡道平面,66.14,2700000,,RPVPNLPKNHNFFCB78CA,
南屯區,房地(土地+建物)+車位,臺中市南屯區新富路301~330號,50.41,住,,,1050201,土地2建物1車位2,九層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070112,190.96,3,2,2,有,有,17330000,115606,坡道平面,66.14,2900000,,RPWPNLPKNHNFFCB88CA,
南屯區,房地(土地+建物)+車位,臺中市南屯區新富路301~330號,41.89,住,,,1050401,土地2建物1車位1,十層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070112,158,3,2,2,有,有,15800000,115665,坡道平面,33.07,1350000,,RPXPNLPKNHNFFCB98CA,
南屯區,房地(土地+建物)+車位,臺中市南屯區新富路301~330號,41.97,住,,,1050501,土地2建物1車位1,十一層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070112,158.01,3,2,2,有,有,15900000,114956,坡道平面,31.44,1350000,,RPOQNLPKNHNFFCB18CA,
南屯區,房地(土地+建物)+車位,臺中市南屯區新富路301~330號,42.42,住,,,1050501,土地2建物1車位1,十二層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070112,159.63,3,2,2,有,有,16000000,114965,坡道平面,33.07,1450000,,RPPQNLPKNHNFFCB28CA,
南屯區,房地(土地+建物)+車位,臺中市南屯區新富路301~330號,42.42,住,,,1050501,土地2建物1車位1,十層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070112,159.98,3,2,2,有,有,16100000,116224,坡道平面,33.07,1350000,,RPQQNLPKNHNFFCB38CA,
南屯區,房地(土地+建物)+車位,臺中市南屯區新富路301~330號,41.9,住,,,1050201,土地2建物1車位1,七層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070112,157.64,3,2,2,有,有,15850000,116400,坡道平面,33.07,1350000,,RPRQNLPKNHNFFCB48CA,
南屯區,房地(土地+建物)+車位,臺中市南屯區新富路301~330號,42.42,住,,,1050501,土地2建物1車位1,六層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070112,160.15,3,2,2,有,有,15500000,111347,坡道平面,33.07,1350000,,RPSQNLPKNHNFFCB58CA,
南屯區,房地(土地+建物)+車位,臺中市南屯區新富路301~330號,41.9,住,,,1050301,土地2建物1車位1,三層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070112,158.32,3,2,2,有,有,15160000,109461,坡道平面,33.07,1450000,,RPTQNLPKNHNFFCB68CA,
南屯區,房地(土地+建物)+車位,臺中市南屯區新富路301~330號,41.96,住,,,1050301,土地2建物1車位1,四層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070112,158.57,3,2,2,有,有,14680000,106215,坡道平面,33.07,1350000,,RPUQNLPKNHNFFCB78CA,
南屯區,房地(土地+建物)+車位,臺中市南屯區新富路301~330號,41.89,住,,,1050301,土地2建物1車位1,二層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070112,158.41,3,2,2,有,有,14300000,103319,坡道平面,33.07,1350000,,RPVQNLPKNHNFFCB88CA,
南屯區,房地(土地+建物)+車位,臺中市南屯區新富路301~330號,41.44,住,,,1050201,土地2建物1車位1,三層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070112,156.75,3,2,2,有,有,14550000,106137,坡道平面,31.44,1250000,,RPWQNLPKNHNFFCB98CA,
南屯區,房地(土地+建物)+車位,臺中市南屯區新富路301~330號,41.89,住,,,1050201,土地2建物1車位1,五層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070112,158.26,3,2,2,有,有,14990000,108954,坡道平面,33.07,1350000,,RPXQNLPKNHNFFCB09CA,
南屯區,房地(土地+建物)+車位,臺中市南屯區新富路301~330號,41.89,住,,,1050301,土地2建物1車位1,六層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070112,158.17,3,2,2,有,有,14800000,107514,坡道平面,33.07,1350000,,RPORNLPKNHNFFCB28CA,
南屯區,房地(土地+建物)+車位,臺中市南屯區新富路301~330號,41.89,住,,,1051101,土地2建物1車位1,九層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070112,157.65,3,2,2,有,有,15300000,111976,坡道平面,33.07,1350000,,RPPRNLPKNHNFFCB38CA,
南屯區,房地(土地+建物)+車位,臺中市南屯區新富路301~330號,41.89,住,,,1050401,土地2建物1車位1,十一層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070112,158.2,3,2,2,有,有,15760000,114361,坡道平面,33.07,1450000,,RPQRNLPKNHNFFCB48CA,
南屯區,房地(土地+建物)+車位,臺中市南屯區新富路301~330號,42.42,住,,,1050301,土地2建物1車位1,二層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070112,160.39,3,2,2,有,有,14750000,105247,坡道平面,33.07,1350000,,RPRRNLPKNHNFFCB58CA,
南屯區,房地(土地+建物)+車位,臺中市南屯區新富路301~330號,50.87,住,,,1050401,土地2建物1車位2,六層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070112,192.7,3,2,2,有,有,16350000,107854,坡道平面,66.14,2700000,,RPSRNLPKNHNFFCB68CA,
南屯區,房地(土地+建物)+車位,臺中市南屯區新富路301~330號,42.42,住,,,1050401,土地2建物1車位1,八層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070112,159.63,3,2,2,有,有,15600000,112595,坡道平面,33.07,1350000,,RPTRNLPKNHNFFCB78CA,
南屯區,房地(土地+建物)+車位,臺中市南屯區新富路301~330號,42.42,住,,,1050401,土地2建物1車位1,九層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070112,159.63,3,2,2,有,有,16000000,114965,坡道平面,33.07,1450000,,RPURNLPKNHNFFCB88CA,
南屯區,房地(土地+建物)+車位,臺中市南屯區新富路301~330號,41.9,住,,,1050301,土地2建物1車位1,四層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070112,158.19,3,2,2,有,有,14930000,108536,坡道平面,33.07,1350000,,RPVRNLPKNHNFFCB98CA,
南屯區,房地(土地+建物)+車位,臺中市南屯區新富路301~330號,41.96,住,,,1050301,土地2建物1車位1,七層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070112,158.28,3,2,2,有,有,15700000,114607,坡道平面,33.07,1350000,,RPWRNLPKNHNFFCB09CA,
南屯區,房地(土地+建物)+車位,臺中市南屯區新富路301~330號,41.96,住,,,1050301,土地2建物1車位1,九層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070112,157.89,3,2,2,有,有,15910000,116648,坡道平面,33.07,1350000,,RPXRNLPKNHNFFCB56CA,
南屯區,房地(土地+建物)+車位,臺中市南屯區新富路301~330號,41.96,住,,,1050301,土地2建物1車位1,十層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070112,158.24,3,2,2,有,有,16030000,117280,坡道平面,33.07,1350000,,RPOSNLPKNHNFFCB38CA,
南屯區,房地(土地+建物)+車位,臺中市南屯區新富路301~330號,41.97,住,,,1050401,土地2建物1車位1,四層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070112,158.56,3,2,2,有,有,14230000,102108,坡道平面,31.44,1250000,,RPPSNLPKNHNFFCB48CA,
南屯區,房地(土地+建物)+車位,臺中市南屯區新富路301~330號,42.42,住,,,1050301,土地2建物1車位1,二層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070112,160.39,3,2,2,有,有,14880000,106268,坡道平面,33.07,1350000,,RPQSNLPKNHNFFCB58CA,
南屯區,房地(土地+建物)+車位,臺中市南屯區新富路301~330號,41.9,住,,,1050201,土地2建物1車位1,九層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070112,157.64,3,2,2,有,有,15890000,116722,坡道平面,33.07,1350000,,RPRSNLPKNHNFFCB68CA,
南屯區,房地(土地+建物)+車位,臺中市南屯區新富路301~330號,41.51,住,,,1050401,土地2建物1車位1,六層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070112,156.78,3,2,2,有,有,15180000,110340,坡道平面,31.44,1350000,,RPSSNLPKNHNFFCB78CA,
南屯區,房地(土地+建物)+車位,臺中市南屯區新富路301~330號,41.96,住,,,1050201,土地2建物1車位1,六層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070112,157.89,3,2,2,有,有,15400000,112562,坡道平面,33.07,1350000,,RPTSNLPKNHNFFCB88CA,
南屯區,房地(土地+建物)+車位,臺中市南屯區新富路301~330號,41.44,住,,,1050501,土地2建物1車位1,四層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070112,156.7,3,2,2,有,有,14580000,105620,坡道平面,31.44,1350000,,RPUSNLPKNHNFFCB98CA,
南屯區,房地(土地+建物)+車位,臺中市南屯區新富路301~330號,41.89,住,,,1050301,土地2建物1車位1,七層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070112,158.04,3,2,2,有,有,15250000,111227,坡道平面,33.07,1350000,,RPVSNLPKNHNFFCB09CA,
南屯區,房地(土地+建物)+車位,臺中市南屯區新富路301~330號,41.9,住,,,1050501,土地2建物1車位1,二層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070112,158.4,3,2,2,有,有,15000000,108115,坡道平面,33.07,1450000,,RPWSNLPKNHNFFCB56CA,
南屯區,房地(土地+建物)+車位,臺中市南屯區新富路301~330號,41.89,住,,,1050401,土地2建物1車位1,八層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070112,157.91,3,2,2,有,有,15680000,113986,坡道平面,33.07,1450000,,RPXSNLPKNHNFFCB66CA,
南屯區,房地(土地+建物)+車位,臺中市南屯區新富路301~330號,41.96,住,,,1050201,土地2建物1車位1,八層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070112,158.15,3,2,2,有,有,15800000,114727,坡道平面,33.07,1450000,,RPOTNLPKNHNFFCB48CA,
西屯區,房地(土地+建物)+車位,臺中市西屯區臺灣大道四段1141~1170號,9.08,住,,,1070301,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,951113,100.03,1,1,1,有,有,6380000,63781,坡道平面,0,0,,RPVPMLNJNHNFFCB38CA,
西屯區,房地(土地+建物)+車位,臺中市西屯區重慶路91~120號,29.61,住,,,1070301,土地1建物2車位1,五層,十層,辦公商業大樓,商業用,鋼筋混凝土造,790423,252.53,0,0,0,無,有,8500000,33659,坡道機械,0,0,,RPQNMLNJNHNFFCB67CA,
西屯區,房地(土地+建物)+車位,臺中市西屯區西屯路二段271~300號,22.12,住,,,1070401,土地1建物1車位1,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,830204,127.65,3,2,2,有,無,7000000,54837,坡道機械,0,0,,RPVNMLNJNHNFFCB18CA,
西屯區,房地(土地+建物),臺中市西屯區至善路38巷31~60號,17.6,住,,,1070301,土地6建物1車位0,九層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,980121,97.93,2,2,1,有,有,7520000,76790,,0,0,,RPPQMLOJNHNFFCB97CA,
南屯區,房地(土地+建物)+車位,臺中市南屯區公益路二段601~630號,17.4,住,,,1070301,土地1建物1車位1,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,880429,168.77,3,2,2,有,有,9700000,57475,坡道平面,23.21,0,,RPQQMLOJNHNFFCB08CA,
西屯區,房地(土地+建物),臺中市西屯區西平南巷5弄61~90號,82.69,農,,,1070301,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,901227,219.43,4,2,3,有,無,15000000,68359,,0,0,,RPTQMLOJNHNFFCB38CA,
南屯區,房地(土地+建物)+車位,臺中市南屯區河南路四段481~510號,20.58,住,,,1070301,土地1建物1車位1,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,900629,186.61,3,2,2,有,有,14200000,76095,坡道機械,0,0,,RPTPMLOJNHNFFCB28CA,
西屯區,房地(土地+建物)+車位,臺中市西屯區臺灣大道三段661~690號,36.25,商,,,1070301,土地1建物1車位3,十五層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031204,447.94,5,2,4,有,有,35000000,86850,坡道平面,89.85,3900000,,RPQSMLKKNHNFFCB97CA,
南屯區,房地(土地+建物)+車位,臺中市南屯區向上路五段31~60號,28.91,住,,,1070401,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050826,184.21,3,2,2,有,有,13500000,73286,坡道平面,29.82,0,,RPROMLLJNHNFFCB67CA,
西屯區,土地,東林段31~60地號,1485.04,農,,,1070301,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,22461200,15125,,0,0,,RPVOMLLJNHNFFCB08CA,
西屯區,房地(土地+建物)+車位,臺中市西屯區西屯路二段249之9巷1~30號,11.03,商,,,1070301,土地1建物1車位1,六層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,840215,111.89,2,1,1,有,有,6400000,57204,坡道機械,0,0,,RPWPMLKMMHNFFCB38CA,
南屯區,房地(土地+建物)+車位,臺中市南屯區三和街61~90號,24.42,住,,,1070301,土地1建物1車位2,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,960918,237.96,4,2,2,有,有,16500000,69339,坡道平面,55.54,0,,RPPNMLRLMHNFFCB08CA,
西屯區,房地(土地+建物),臺中市西屯區福聯街15巷1~30號,3.84,住,,,1070301,土地1建物1車位0,四層,十三層,套房(1房1廳1衛),住家用,鋼筋混凝土造,830908,21.7,1,1,1,有,有,960000,44240,,0,0,,RPWNMLKMMHNFFCB18CA,
西屯區,房地(土地+建物)+車位,臺中市西屯區市政北一路1~30號,26.44,其他,,,1070301,土地1建物1車位3,七層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,980320,323.42,4,2,2,有,有,27860000,90776,坡道平面,49.56,3000000,,RPPOMLKMMHNFFCB57CA,
西屯區,房地(土地+建物)+車位,臺中市西屯區市政北七路151~180號,26.25,住,,,1070101,土地1建物1車位6,二十八層,二十八層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1000110,526.18,7,1,5,有,有,60000000,114029,坡道平面,100.74,0,建物交易總價內含發票營業稅,RPPPMLRLMHNFFCB28CA,
西屯區,房地(土地+建物)+車位,臺中市西屯區西屯路三段151~180號,16.45,住,,,1070301,土地1建物1車位1,十四層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031119,155.74,3,2,2,有,有,10720000,68833,坡道機械,19.87,0,,RPXOMLPLMHNFFCB78CA,
西屯區,房地(土地+建物),臺中市西屯區至善路101巷1~30號,12.45,住,,,1070401,土地1建物3車位0,七層,七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,950711,91.11,3,3,3,有,有,5250000,57623,,0,0,,RPOQMLOLMHNFFCB97CA,
西屯區,房地(土地+建物)+車位,臺中市西屯區市政北一路91~120號,27.27,其他,,,1021101,土地1建物1車位2,九層,二十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼骨鋼筋混凝土造,1060424,454.31,0,0,0,無,有,61880000,157759,坡道平面,83.3,3350000,,RPPPMLOLMHNFFCB97CA,
西屯區,房地(土地+建物)+車位,臺中市西屯區市政北一路61~90號,21.99,其他,,,1070301,土地1建物1車位1,十四層,十五層,辦公商業大樓,見其他登記事項,鋼筋混凝土造,850903,170.47,0,0,0,無,有,13550000,79486,坡道平面,0,0,,RPPOMLOLMHNFFCB87CA,
西屯區,房地(土地+建物)+車位,臺中市西屯區美滿東三巷61~90號,50.52,住,,,1070301,土地1建物1車位2,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021030,308.29,4,2,2,有,有,30500000,98933,坡道平面,67.24,0,,RPSOMLOLMHNFFCB18CA,
西屯區,房地(土地+建物)+車位,臺中市西屯區臺灣大道四段1261~1290號,25.21,住,,,1070301,土地1建物1車位2,八層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020125,395.08,4,2,3,有,有,23500000,59482,坡道平面,0,0,,RPWNMLPLMHNFFCB58CA,
南屯區,土地,永春段61~90地號,321,住,,,1070201,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,35780000,111464,,0,0,,RPPSMLNLMHNFFCB18CA,
西屯區,房地(土地+建物)+車位,臺中市西屯區市政南一路91~120號,15.17,住,,,1070201,土地1建物1車位1,十二層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070129,104.31,2,2,1,有,有,10100000,115914,坡道平面,30.98,1600000,,RPQNMLOLMHNFFCB87CA,
西屯區,房地(土地+建物)+車位,臺中市西屯區市政南一路181~210號,15.89,住,,,1051101,土地1建物1車位2,九層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070129,113.61,2,2,1,有,有,11280000,125353,坡道平面,42.77,2400000,,RPSNMLOLMHNFFCB08CA,
南屯區,房地(土地+建物)+車位,臺中市南屯區大墩十一街541~570號,7.72,住,,,1070301,土地1建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,851214,90.12,2,2,1,有,有,5500000,61030,坡道機械,0,0,,RPORMLNLMHNFFCB97CA,
